Date,blend
2010-11-01,0.00208468613263035
2010-11-02,0.0054521354178419515
2010-11-03,0.016676905452131692
2010-11-04,0.004918540603918872
2010-11-05,-0.003765806684715309
2010-11-08,0.008268477101678957
2010-11-09,-0.013399493336053253
2010-11-10,-0.012216406202492622
2010-11-11,0.0037596843445314443
2010-11-12,-0.006281727726732334
2010-11-15,-0.018871019720971008
2010-11-16,-0.011906877967096809
2010-11-17,0.014435239174165077
2010-11-18,0.004272906604996199
2010-11-19,-0.0017230561522876353
2010-11-22,-0.0011120407310496897
2010-11-23,0.003858085236941086
2010-11-24,0.0011911192139015315
2010-11-26,-0.004621114216108988
2010-11-29,-0.007015157996985034
2010-11-30,0.017231339213771492
2010-12-01,0.011137989220566314
2010-12-02,0.006790737730921145
2010-12-03,0.008067449482269805
2010-12-06,0.014381991559092457
2010-12-07,-0.011251762542563753
2010-12-08,0.002953470413846313
2010-12-09,-0.0019727494888727303
2010-12-10,0.010144589787728649
2010-12-13,-0.0043356909391065995
2010-12-14,-0.004237716501437398
2010-12-15,-0.0017774774900650718
2010-12-16,0.007066676007506313
2010-12-17,0.006715646128719937
2010-12-20,0.004735951495164346
2010-12-21,0.005028689500554865
2010-12-22,-0.002961810162338304
2010-12-23,-0.0023700243496854972
2010-12-27,0.006078402211574014
2010-12-28,0.0006829376271005924
2010-12-29,0.0009469779653859358
2010-12-30,-0.0030401722348551434
2010-12-31,0.011074473954435277
2011-01-03,0.008688693095688833
2011-01-04,-0.01415230384910222
2011-01-05,0.015763731765173428
2011-01-06,-0.0003091911511433369
2011-01-07,-0.0053421604005510865
2011-01-10,0.012958757359722926
2011-01-11,0.008782151692927509
2011-01-12,0.004101357189684798
2011-01-13,-0.003378092574451561
2011-01-14,0.0048045592418605
2011-01-18,0.012647409893477679
2011-01-19,-0.027463530623367004
2011-01-20,0.006894362293116208
2011-01-21,-0.010963924597733331
2011-01-24,0.007686358700760517
2011-01-25,0.00791645652563562
2011-01-26,0.014213712906791383
2011-01-27,-0.0001069210630065666
2011-01-28,-0.021129116957632647
2011-01-31,0.018040580996203044
2011-02-01,0.010918328464431661
2011-02-02,0.00016481230827047064
2011-02-03,0.004033310109560835
2011-02-04,0.004593590911108774
2011-02-07,0.005259422251276007
2011-02-08,0.00033674720561474017
2011-02-09,-0.010140346951898437
2011-02-10,0.008100309875025774
2011-02-11,0.010607866772007125
2011-02-14,0.005618835107583578
2011-02-15,0.0005011197243947247
2011-02-16,0.001867666474830504
2011-02-17,0.008552333264423043
2011-02-18,-0.01437341608637543
2011-02-22,-0.01934984150496734
2011-02-23,-0.004063457772321198
2011-02-24,0.005150598534139779
2011-02-25,0.012321643856599356
2011-02-28,0.006008284977657376
2011-03-01,-0.02719946519782084
2011-03-02,0.018064778053442653
2011-03-03,0.010478282868380295
2011-03-04,-0.002381045484252183
2011-03-07,-0.016451189845008114
2011-03-08,0.0018569032260782924
2011-03-09,-0.014115500947839983
2011-03-10,-0.014031966415280185
2011-03-11,0.009148456023856827
2011-03-14,-0.02772633738829246
2011-03-15,0.013438164646422416
2011-03-16,0.00046530109131207454
2011-03-17,0.01031494986561566
2011-03-18,0.0028916468849135178
2011-03-21,0.005819924170013448
2011-03-22,-0.007457898608017986
2011-03-23,0.01393551108365782
2011-03-24,0.01007197912889875
2011-03-25,0.003671175941795838
2011-03-28,-0.00875488283346165
2011-03-29,0.017224661403023533
2011-03-30,-9.88379946652235e-05
2011-03-31,0.0067642093610418026
2011-04-01,0.0009193510542087024
2011-04-04,-0.00546545754262402
2011-04-05,0.010278348820711117
2011-04-06,-0.010328245079176743
2011-04-07,0.005035045585585355
2011-04-08,-0.008363724033182713
2011-04-11,-0.019360239959781134
2011-04-12,0.002305032235586768
2011-04-13,-0.011781035561975683
2011-04-14,0.008195958112777483
2011-04-15,-0.01141328964732381
2011-04-18,0.004049792315543985
2011-04-19,0.0335316087048924
2011-04-20,0.015088219505380182
2011-04-21,-0.0004627206425082466
2011-04-25,0.003662928408816019
2011-04-26,0.01007806785372423
2011-04-27,0.00027289300418794444
2011-04-28,0.002725218153626933
2011-04-29,0.007467087700520685
2011-05-02,-0.011421755346588531
2011-05-03,-0.009000725153195385
2011-05-04,-0.01940943540946688
2011-05-05,0.014758279615415374
2011-05-06,-0.007611749968429745
2011-05-09,0.010828359754759452
2011-05-10,0.004118339728599807
2011-05-11,-0.02005613253550012
2011-05-12,0.009274989010271469
2011-05-13,-0.02122556391762599
2011-05-16,-0.01707068061404354
2011-05-17,0.00499323058034176
2011-05-18,0.01865217142750733
2011-05-19,-0.0024200927074906884
2011-05-20,-0.02855279934481169
2011-05-23,0.006552886318963317
2011-05-24,-0.01113203031142147
2011-05-25,0.009035256016341583
2011-05-26,0.015798265116170253
2011-05-27,0.015579424288480807
2011-05-31,0.0010084282647812842
2011-06-01,-0.02237708513030956
2011-06-02,-0.014327141863297147
2011-06-03,-0.001772067368623866
2011-06-06,-0.0029712779220701013
2011-06-07,-0.007300996175936646
2011-06-08,-0.0013007669005849125
2011-06-09,-0.0012895322796773665
2011-06-10,-0.011803634030850765
2011-06-13,0.007044955432965148
2011-06-14,-0.004178296119786609
2011-06-15,-0.010010809588856981
2011-06-16,0.008252455894795577
2011-06-17,-0.014264221879364315
2011-06-20,0.016015677632005697
2011-06-21,0.010595334424430492
2011-06-22,-0.015584421466274048
2011-06-23,0.012536557376681624
2011-06-24,-0.013930279678670228
2011-06-27,0.01482550370351399
2011-06-28,0.017900509328960208
2011-06-29,0.004855229939203034
2011-06-30,0.009006680716384198
2011-07-01,0.014324634801255808
2011-07-05,-0.0003772003777412227
2011-07-06,0.011952696148738076
2011-07-07,-0.007848253836505432
2011-07-08,-0.005422237964529238
2011-07-11,-0.008517421842598419
2011-07-12,0.0038408909608312956
2011-07-13,0.0012826588693204796
2011-07-14,-0.003731129324549236
2011-07-15,-0.001821308681000926
2011-07-18,0.00511579228826456
2011-07-19,0.014793036034392734
2011-07-20,-0.0016050893230234154
2011-07-21,0.008550681474221436
2011-07-22,-0.004792860060741076
2011-07-25,0.0057746228448600865
2011-07-26,-0.007285403059761972
2011-07-27,-0.016277574150577366
2011-07-28,-0.010153613034618245
2011-07-29,0.015946031346908144
2011-08-01,-0.025140183987123182
2011-08-02,-0.017595476013375137
2011-08-03,-0.010369643316014596
2011-08-04,-0.023710865722813803
2011-08-05,-0.03407773658267092
2011-08-08,-0.016933107999840925
2011-08-09,0.008038986799583724
2011-08-10,-0.01281663731723918
2011-08-11,0.035166298424977996
2011-08-12,0.006304817483113012
2011-08-15,0.002316394054880574
2011-08-16,0.00528356825627529
2011-08-17,-0.020965178208646903
2011-08-18,-0.02120797365986758
2011-08-19,0.01595219836332585
2011-08-22,-0.012206643237054811
2011-08-23,0.01994069782590037
2011-08-24,0.009251919719989118
2011-08-25,-0.01769593266628066
2011-08-26,0.024501145674486188
2011-08-29,0.007747785674305681
2011-08-30,0.010897603827228819
2011-08-31,-0.0004144435038711581
2011-09-01,-0.015477389508241575
2011-09-02,-0.017720264342138137
2011-09-06,0.022619819745829016
2011-09-07,0.0030578786193507504
2011-09-08,-0.0058710344366040895
2011-09-09,-0.020125631994875524
2011-09-12,0.017055214997589538
2011-09-13,0.008519073716893744
2011-09-14,0.012964560639326078
2011-09-15,0.005104799054797995
2011-09-16,-0.0052837047536330815
2011-09-19,0.011450781031740086
2011-09-20,0.00036826587001845333
2011-09-21,-0.03969969707383116
2011-09-22,-0.007919996484679243
2011-09-23,0.016469030797064178
2011-09-26,0.020249129953589934
2011-09-27,-0.001879234582317191
2011-09-28,-0.004795423537894436
2011-09-29,-0.022744609402251474
2011-09-30,-0.012967271607015225
2011-10-03,-0.023242568892947846
2011-10-04,0.01776444803650011
2011-10-05,0.0141084405951413
2011-10-06,0.014179785356778649
2011-10-07,0.008338213564746913
2011-10-10,0.009014681848244955
2011-10-11,0.00891696777028649
2011-10-12,-0.004404685249310789
2011-10-13,0.01311080835726217
2011-10-14,-0.0008157655983972759
2011-10-17,-0.008211710426642612
2011-10-18,0.008588407836077616
2011-10-19,-0.006809084801661307
2011-10-20,0.007905846320817207
2011-10-21,0.006782744142979602
2011-10-24,0.004132697273690334
2011-10-25,-0.005687130866375871
2011-10-26,0.0138700427773682
2011-10-27,-0.0005734092968197
2011-10-28,-0.0032448220330234057
2011-10-31,-0.023918060598042717
2011-11-01,0.007286402677469664
2011-11-02,0.006280038052636863
2011-11-03,0.004151068578864938
2011-11-04,0.0002719374389200468
2011-11-07,0.011028919978640677
2011-11-08,-0.0111926901824574
2011-11-09,-0.0041565206612849
2011-11-10,0.0013989672152087012
2011-11-11,0.005027891944644187
2011-11-14,-0.005907063763756598
2011-11-15,0.003030674791249964
2011-11-16,-0.008399744379453986
2011-11-17,-0.01087654308892327
2011-11-18,-0.013562725787076433
2011-11-21,-0.006560600919107255
2011-11-22,-0.0053413276206344526
2011-11-23,-0.013154529408085237
2011-11-25,0.01797569283730769
2011-11-28,0.006073906827814512
2011-11-29,0.019439861777959908
2011-11-30,0.007397748495336939
2011-12-01,0.009425800655627092
2011-12-02,0.0019083240786239865
2011-12-05,-0.003323131011633469
2011-12-06,-0.002960279435402209
2011-12-07,-0.0019802783394282765
2011-12-08,-0.005665458804098125
2011-12-09,0.0019562948385645628
2011-12-12,0.0034818832293607247
2011-12-13,-0.013068509535971953
2011-12-14,-0.0017911723346624433
2011-12-15,0.0012903223533894306
2011-12-16,-0.0005807647317343264
2011-12-19,0.0010586623554676888
2011-12-20,0.007594269571082191
2011-12-21,0.0020801675498748023
2011-12-22,0.004373171507049709
2011-12-23,0.0054787602286300386
2011-12-27,0.004168492591206694
2011-12-28,-0.007173081579636181
2011-12-29,0.0036770130037602706
2011-12-30,0.01275414811185468
2012-01-03,-0.007436439108741274
2012-01-04,0.0010584067936812006
2012-01-05,0.0073864269326261835
2012-01-06,0.0017652606741837685
2012-01-09,0.005093520123280867
2012-01-10,-0.0056455743728831016
2012-01-11,0.003638734203961892
2012-01-12,-0.004447709884245397
2012-01-13,0.01033573378644312
2012-01-17,-0.0004886132602805308
2012-01-18,0.013385740787949844
2012-01-19,-0.003322261501188464
2012-01-20,0.0025198351055063717
2012-01-23,-0.00433877335464091
2012-01-24,0.012051958379940388
2012-01-25,0.013324929014183157
2012-01-26,-0.0131515321721704
2012-01-27,-0.007234069500761135
2012-01-30,0.017274702983352715
2012-01-31,0.003704922957278381
2012-02-01,0.0076065259203196775
2012-02-02,0.009663251622606258
2012-02-03,-0.00047810558296778217
2012-02-06,0.001228268748419771
2012-02-07,0.0060939884231495725
2012-02-08,0.007949239351668764
2012-02-09,-0.00822265942258996
2012-02-10,0.010751882396416217
2012-02-13,-0.0008451987483244888
2012-02-14,0.010145502753655304
2012-02-15,-0.014270129518254526
2012-02-16,0.01753407374729532
2012-02-17,-0.001130432465237188
2012-02-21,-0.003781397910971123
2012-02-22,-0.0005802731112309704
2012-02-23,0.008927420972767058
2012-02-24,-0.006242306654502599
2012-02-27,0.009358210213433683
2012-02-28,0.009268891624971983
2012-02-29,-0.003705711498147267
2012-03-01,0.0029823367225183988
2012-03-02,-0.00237521746432151
2012-03-05,-0.02363598978085455
2012-03-06,0.002827629020781969
2012-03-07,0.013065128147124103
2012-03-08,0.009951161503907225
2012-03-09,0.0026583752360927514
2012-03-12,0.0069386243720199504
2012-03-13,0.017919967798961826
2012-03-14,0.004902618476124569
2012-03-15,0.004707293557402172
2012-03-16,-0.002973740180393758
2012-03-19,-0.0008546426489494136
2012-03-20,0.007830857096144533
2012-03-21,-0.008738991451308065
2012-03-22,0.0035478828952493005
2012-03-23,0.008995338590029388
2012-03-26,0.013633436708341596
2012-03-27,-0.0012989578174793948
2012-03-28,-0.01496587699537306
2012-03-29,0.010544939854033446
2012-03-30,-0.0071497696204738115
2012-04-02,0.012556226657217243
2012-04-03,-0.012294406089462978
2012-04-04,-0.0105120057693472
2012-04-05,-0.008761682383160187
2012-04-09,0.004903913916290706
2012-04-10,-0.009370153240837977
2012-04-11,0.0013665202445513934
2012-04-12,0.009953282513840454
2012-04-13,-0.0077191829906000375
2012-04-16,-0.007447725334238484
2012-04-17,0.009250066251962789
2012-04-18,-0.0004222420056199487
2012-04-19,-0.0039811387513387884
2012-04-20,-0.01891469346095889
2012-04-23,0.0009918296035337664
2012-04-24,0.016245531908918354
2012-04-25,0.0051417150421251626
2012-04-26,0.014275388123864977
2012-04-27,-0.0018448542530184703
2012-04-30,-0.004352394592851892
2012-05-01,-0.0002993659639229264
2012-05-02,0.0068036260687423175
2012-05-03,-0.018127736324050937
2012-05-04,-0.019607876970903496
2012-05-07,-0.0001187584144551687
2012-05-08,-0.010620068404252718
2012-05-09,0.012905094705611603
2012-05-10,-0.014438944526015986
2012-05-11,-0.004718186465518744
2012-05-14,-0.0018264165267399706
2012-05-15,-0.0005756583766166009
2012-05-16,-0.01269850405151792
2012-05-17,-0.019639870540671144
2012-05-18,-0.013396883047589772
2012-05-21,0.025187954917852563
2012-05-22,-0.010574714134561219
2012-05-23,0.01369803954744848
2012-05-24,-0.005234317758552643
2012-05-25,0.007756104851590178
2012-05-29,-0.006206036103601143
2012-05-30,-0.003835489585106925
2012-05-31,-0.019532771873288536
2012-06-01,-0.00970373912082672
2012-06-04,-0.002727997588627463
2012-06-05,0.019406262796427272
2012-06-06,0.029494712247070284
2012-06-07,-0.017145431815395715
2012-06-08,0.02157731732315487
2012-06-11,-0.021434971506136307
2012-06-12,0.005296439186925953
2012-06-13,-0.002975401656646094
2012-06-14,0.010036783160515837
2012-06-15,0.003440965883688563
2012-06-18,0.015037428984072933
2012-06-19,0.007488054670641988
2012-06-20,-0.0009045831029603948
2012-06-21,-0.020678461755593996
2012-06-22,-0.005069818391817742
2012-06-25,-0.005532741503786484
2012-06-26,0.006270746068293056
2012-06-27,-0.005052701842494334
2012-06-28,0.019349850609440347
2012-06-29,0.010094491159405854
2012-07-02,0.0014310616236641082
2012-07-03,0.0036794098098898668
2012-07-05,-0.006446492545285187
2012-07-06,-0.005088149755678142
2012-07-09,0.004493944480720867
2012-07-10,-0.014798107819620508
2012-07-11,-0.009830905223636208
2012-07-12,0.0019419051383864465
2012-07-13,0.01269202966382306
2012-07-16,0.004576795400046315
2012-07-17,-0.002084920577052992
2012-07-18,0.01674165809021699
2012-07-19,-0.001350402296201586
2012-07-20,-0.027705950584197173
2012-07-23,0.008578775618562795
2012-07-24,-0.012484929057073109
2012-07-25,0.01542323513386628
2012-07-26,0.006742134106695717
2012-07-27,0.01670135434090265
2012-07-30,-0.0025250169860172767
2012-07-31,0.004408504151947834
2012-08-01,-0.017996971541103718
2012-08-02,0.01667198597588859
2012-08-03,0.009305007022042424
2012-08-06,0.0036853338558969053
2012-08-07,-0.002341750483622521
2012-08-08,0.0025475594318045826
2012-08-09,-0.001170139783503615
2012-08-10,0.0037182038289585765
2012-08-13,0.006210932614903614
2012-08-14,-0.003740470449576226
2012-08-15,0.004317537071310942
2012-08-16,0.008837826896659729
2012-08-17,8.798689282286335e-05
2012-08-20,0.005227329134289009
2012-08-21,-0.01163812864326438
2012-08-22,0.0007135987056345718
2012-08-23,-0.009957135879770842
2012-08-24,0.015661856811072912
2012-08-27,-0.0037626310460367597
2012-08-28,0.0005909700007060675
2012-08-29,-0.005835054477468443
2012-08-30,0.0017092651447333663
2012-08-31,-0.003936888508124043
2012-09-04,0.0021603887293817634
2012-09-05,0.006897805976844094
2012-09-06,0.018478073348713007
2012-09-07,-0.003377996468942656
2012-09-10,-0.010786662518324481
2012-09-11,0.002121310561738484
2012-09-12,-0.0005717850233896277
2012-09-13,0.02016121067450313
2012-09-14,0.002563493439204257
2012-09-17,-0.0005545324089586243
2012-09-18,0.004762849244651555
2012-09-19,-0.0023036988986020806
2012-09-20,0.010934953494991649
2012-09-21,-0.013572681674164675
2012-09-24,0.0070141485143615165
2012-09-25,-0.01899348370765613
2012-09-26,-0.004568143948770261
2012-09-27,0.0071629094976727835
2012-09-28,8.929944946055806e-06
2012-10-01,0.001384970857153556
2012-10-02,0.0020855646326832207
2012-10-03,0.006696083243772971
2012-10-04,0.007561437805881822
2012-10-05,-0.012312557122962187
2012-10-08,-0.0054202213945559324
2012-10-09,-0.011381396756910531
2012-10-10,0.0007035602675538274
2012-10-11,-0.006706405922603576
2012-10-12,-0.00018695128026719778
2012-10-15,0.00931644619754388
2012-10-16,0.007966758440336966
2012-10-17,0.0014145930293755248
2012-10-18,-0.0048891803625888885
2012-10-19,-0.020833650202934238
2012-10-22,-0.005688374704345204
2012-10-23,0.0002469090997856472
2012-10-24,-0.0002218116846203549
2012-10-25,-0.002943783515396755
2012-10-26,0.003345066482100876
2012-10-31,-0.0014097034543496699
2012-11-01,0.004979919940867606
2012-11-02,-0.012977637615428172
2012-11-05,0.0012735619189775532
2012-11-06,-0.006686865318771737
2012-11-07,-0.011865672065390843
2012-11-08,-0.013798652555763529
2012-11-09,0.00573999140122374
2012-11-12,-0.009647426808969526
2012-11-13,0.005491025536142686
2012-11-14,-0.014488731419374377
2012-11-15,-0.0026220404297758603
2012-11-16,0.015388318034662684
2012-11-19,0.00741065015214645
2012-11-20,0.0022582073260284177
2012-11-21,0.003168980907994408
2012-11-23,0.0036393154573869132
2012-11-26,0.004388488186190336
2012-11-27,-0.004486267795955075
2012-11-28,0.014848904891893406
2012-11-29,0.003651247392065108
2012-11-30,0.0055541713786100575
2012-12-03,-0.00920037101924908
2012-12-04,-5.668080115475867e-05
2012-12-05,-0.0019406138611352303
2012-12-06,0.01013734329319569
2012-12-07,-0.006039883806355022
2012-12-10,0.0103917231851024
2012-12-11,0.009310311052641143
2012-12-12,-0.0052296049559779935
2012-12-13,-0.013019709294739747
2012-12-14,0.002014343754573979
2012-12-17,0.01568617999669176
2012-12-18,0.014103365150224681
2012-12-19,-0.009249001081670682
2012-12-20,-0.011829320447804506
2012-12-21,0.00039746897578255697
2012-12-24,0.0021894122773306645
2012-12-26,-0.007435467294001737
2012-12-27,-0.010812636801214718
2012-12-28,-0.0071408663047158516
2012-12-31,0.050493628412046174
2013-01-02,0.004773423077549953
2013-01-03,-0.0005263797543849109
2013-01-04,0.0007191717081193837
2013-01-07,-0.0016252943392627336
2013-01-08,0.0010196838786704966
2013-01-09,0.006533358040161424
2013-01-10,0.0003557613071962105
2013-01-11,-0.0006709566318571331
2013-01-14,-0.004556260262219369
2013-01-15,0.005856899423326413
2013-01-16,0.006526176535593051
2013-01-17,0.0009217340733453952
2013-01-18,0.002027454579346324
2013-01-22,0.007334078003407147
2013-01-23,-0.0034242400653078397
2013-01-24,0.005802317294816317
2013-01-25,0.005292662857700865
2013-01-28,-0.0036566120480351263
2013-01-29,0.0059867115160606825
2013-01-30,-0.006842663359000358
2013-01-31,0.006030979044659154
2013-02-01,-0.002408587411014488
2013-02-04,-0.004926972360515956
2013-02-05,0.005862643846504749
2013-02-06,0.004321452712926774
2013-02-07,0.0016477712075913455
2013-02-08,0.0049148630388484126
2013-02-11,0.00017264831543494657
2013-02-12,0.005956654109728976
2013-02-13,-0.006681479465876265
2013-02-14,0.007146042776326933
2013-02-15,-0.00039833339462699136
2013-02-19,0.005769042532310427
2013-02-20,-0.022046807499905
2013-02-21,-0.0009237710430468505
2013-02-22,0.01170517520846223
2013-02-25,-0.023868493917733612
2013-02-26,0.0031261439636027415
2013-02-27,0.016065790742434038
2013-02-28,-0.007420387019098322
2013-03-01,0.007024023787759787
2013-03-04,0.01676727810402315
2013-03-05,0.011530989283857596
2013-03-06,-0.0022189446445409276
2013-03-07,0.0066895041297791715
2013-03-08,-0.0019577788121453664
2013-03-11,0.003838842255841238
2013-03-12,-7.559882396355479e-05
2013-03-13,0.00363879725164094
2013-03-14,-0.00031154917028341106
2013-03-15,-0.013587291189099682
2013-03-18,0.00931045518345508
2013-03-19,-9.259750081448367e-05
2013-03-20,-0.006006023705987046
2013-03-21,0.0014448524177556746
2013-03-22,0.010367971341980956
2013-03-25,-0.004004063946989501
2013-03-26,-0.0032981220631435925
2013-03-27,0.009478988872045126
2013-03-28,0.004899367267051242
2013-04-01,-0.002100691468606078
2013-04-02,0.004384238519481777
2013-04-03,-0.01369251525690174
2013-04-04,-0.01590141602257255
2013-04-05,0.011253559363897148
2013-04-08,0.011185565540059807
2013-04-09,0.008397496237204954
2013-04-10,0.017216681001703572
2013-04-11,-0.0008562653277179717
2013-04-12,-0.0022067269038703137
2013-04-15,-0.014046184773615678
2013-04-16,-0.002159308669892829
2013-04-17,-0.007442958450459057
2013-04-18,-0.011662364247374938
2013-04-19,0.014168211462028653
2013-04-22,0.008914327665874498
2013-04-23,0.0050399750785880895
2013-04-24,0.0035389680950446275
2013-04-25,-0.0006872523499962359
2013-04-26,0.0027528495706626676
2013-04-29,0.003448015891862174
2013-04-30,-0.0013176221085468352
2013-05-01,-0.0023199771780745473
